,GazePointLeftX (ADCSpx),GazePointRightX (ADCSpx),GazeEventType
23021,933.0,1022.0,Fixation
23022,929.0,1014.0,Fixation
23023,,1015.0,Fixation
23024,936.0,1032.0,Fixation
23025,938.0,1028.0,Fixation
23026,,1028.0,Fixation
23027,946.0,1026.0,Fixation
23028,941.0,1020.0,Fixation
23029,,1016.0,Fixation
23030,930.0,1010.0,Fixation
23031,940.0,1016.0,Fixation
23032,,1019.0,Fixation
23033,947.0,1028.0,Fixation
23034,935.0,1023.0,Fixation
23035,,1031.0,Fixation
23036,942.0,1026.0,Unclassified
23037,,,Unclassified
23038,,,Unclassified
23039,,,Unclassified
23040,,,Unclassified
23041,,,Unclassified
23042,,,Unclassified
23043,,,Unclassified
23044,,,Unclassified
23045,,,Unclassified
23046,,,Unclassified
23047,,,Unclassified
23048,,,Unclassified
23049,,,Unclassified
23050,,,Unclassified
23051,,,Unclassified
23052,,,Unclassified
23053,,,Unclassified
23054,,,Unclassified
23055,,,Unclassified
23056,,,Unclassified
23057,,,Unclassified
23058,,,Unclassified
23059,,1125.0,Unclassified
23060,1039.0,1118.0,Saccade
23061,1036.0,1121.0,Fixation
23062,1036.0,1121.0,Fixation
23063,1034.0,1123.0,Fixation
23064,1042.0,1120.0,Fixation
23065,1042.0,1096.0,Fixation
23066,1046.0,1105.0,Fixation
23067,1042.0,1102.0,Fixation
23068,1042.0,1121.0,Fixation
23069,1033.0,1079.0,Fixation
23070,1035.0,1082.0,Fixation
23071,1035.0,1108.0,Fixation
23072,1045.0,1127.0,Fixation
23073,1049.0,1124.0,Fixation
23074,1049.0,1119.0,Fixation
23075,1039.0,1106.0,Fixation
23076,1042.0,1108.0,Fixation
23077,1042.0,1124.0,Fixation
23078,1054.0,1118.0,Fixation
23079,1043.0,1118.0,Fixation
23080,1043.0,1103.0,Fixation
23081,998.0,1103.0,Fixation
23082,1043.0,1104.0,Fixation
23083,1043.0,1118.0,Fixation
23084,1042.0,1115.0,Fixation
23085,1043.0,1119.0,Fixation
23086,1043.0,1139.0,Fixation
23087,1051.0,1139.0,Fixation
23088,1043.0,1131.0,Fixation
23089,1043.0,1133.0,Fixation
23090,983.0,1118.0,Fixation
23091,986.0,1123.0,Fixation
23092,1004.0,1111.0,Fixation
23093,1042.0,1114.0,Fixation
23094,1044.0,1107.0,Fixation
23095,1044.0,,Fixation
23096,1048.0,1107.0,Fixation
23097,1042.0,1112.0,Fixation
23098,1042.0,1093.0,Fixation
23099,1042.0,1091.0,Fixation
23100,1038.0,1101.0,Fixation
23101,1038.0,1121.0,Fixation
23102,991.0,1122.0,Fixation
23103,1052.0,1116.0,Saccade
23104,1052.0,1155.0,Unclassified
23105,1037.0,1155.0,Saccade
23106,955.0,1100.0,Saccade
23107,,1088.0,Saccade
23108,875.0,922.0,Saccade
23109,640.0,761.0,Saccade
23110,,761.0,Saccade
23111,542.0,666.0,Saccade
23112,408.0,533.0,Saccade
23113,,532.0,Saccade
23114,305.0,408.0,Saccade
23115,241.0,373.0,Saccade
23116,,,Fixation
23117,254.0,371.0,Fixation
23118,259.0,376.0,Fixation
23119,,,Fixation
23120,291.0,405.0,Fixation
23121,282.0,387.0,Fixation
23122,,385.0,Fixation
23123,284.0,384.0,Fixation
23124,308.0,392.0,Fixation
23125,,393.0,Fixation
23126,321.0,398.0,Fixation
23127,324.0,399.0,Fixation
23128,,405.0,Fixation
23129,329.0,439.0,Fixation
23130,325.0,425.0,Fixation
23131,331.0,364.0,Fixation
23132,332.0,353.0,Fixation
23133,326.0,363.0,Fixation
23134,292.0,395.0,Fixation
23135,293.0,401.0,Fixation
23136,282.0,390.0,Fixation
23137,298.0,453.0,Fixation
23138,,450.0,Fixation
23139,315.0,454.0,Fixation
23140,318.0,404.0,Fixation
23141,,409.0,Saccade
23142,306.0,405.0,Unclassified
23143,329.0,398.0,Unclassified
23144,,390.0,Unclassified
23145,331.0,394.0,Saccade
23146,330.0,464.0,Saccade
23147,322.0,464.0,Unclassified
23148,325.0,455.0,Unclassified
23149,,434.0,Saccade
23150,373.0,,Saccade
23151,524.0,565.0,Saccade
23152,781.0,715.0,Saccade
23153,967.0,,Saccade
23154,1158.0,1283.0,Saccade
23155,1321.0,1591.0,Saccade
23156,1465.0,1653.0,Saccade
23157,1732.0,1784.0,Saccade
23158,1748.0,1865.0,Saccade
23159,1812.0,1955.0,Saccade
23160,1851.0,1968.0,Saccade
23161,1857.0,1975.0,Fixation
23162,1860.0,1978.0,Fixation
23163,1869.0,1971.0,Fixation
23164,1889.0,2002.0,Fixation
23165,1890.0,2000.0,Fixation
23166,1910.0,1975.0,Fixation
23167,1906.0,1968.0,Fixation
23168,1900.0,1969.0,Fixation
23169,1904.0,1983.0,Fixation
23170,1953.0,1986.0,Fixation
23171,1957.0,1983.0,Fixation
23172,1949.0,1968.0,Fixation
23173,1882.0,1964.0,Fixation
23174,1925.0,1962.0,Fixation
23175,1926.0,1962.0,Fixation
23176,1927.0,1961.0,Fixation
23177,1930.0,1964.0,Fixation
23178,1931.0,1983.0,Fixation
23179,1932.0,1989.0,Fixation
23180,1929.0,1991.0,Fixation
23181,1895.0,1971.0,Fixation
23182,1930.0,1968.0,Fixation
23183,1935.0,1965.0,Fixation
23184,1932.0,1962.0,Fixation
23185,1910.0,1955.0,Fixation
23186,1907.0,1953.0,Fixation
23187,1918.0,1954.0,Fixation
23188,1917.0,1966.0,Fixation
23189,1914.0,1964.0,Fixation
23190,1920.0,1964.0,Fixation
23191,1926.0,1963.0,Fixation
23192,1929.0,1967.0,Fixation
23193,1937.0,1986.0,Fixation
23194,1921.0,1991.0,Fixation
23195,1924.0,1993.0,Fixation
23196,1917.0,1991.0,Fixation
23197,1929.0,1983.0,Fixation
23198,1925.0,1967.0,Fixation
23199,1921.0,1969.0,Fixation
23200,1925.0,1967.0,Fixation
23201,1927.0,1969.0,Fixation
23202,1929.0,1967.0,Fixation
23203,1926.0,1964.0,Saccade
23204,1805.0,1881.0,Saccade
23205,1676.0,1797.0,Saccade
23206,,1690.0,Saccade
23207,1595.0,1580.0,Saccade
23208,1359.0,1475.0,Saccade
23209,1360.0,1393.0,Saccade
23210,1213.0,1336.0,Saccade
23211,1212.0,1298.0,Saccade
23212,1212.0,1287.0,Fixation
23213,1215.0,1282.0,Fixation
23214,1222.0,1285.0,Fixation
23215,1222.0,1277.0,Fixation
23216,1223.0,1283.0,Fixation
23217,1224.0,1275.0,Fixation
23218,1183.0,1284.0,Fixation
23219,1230.0,1281.0,Fixation
23220,1228.0,1288.0,Fixation
23221,1229.0,1278.0,Fixation
23222,1230.0,1277.0,Fixation
23223,1228.0,1279.0,Fixation
23224,,1280.0,Fixation
23225,1165.0,1280.0,Fixation
23226,1213.0,1278.0,Fixation
23227,1213.0,1273.0,Saccade
23228,1110.0,1243.0,Saccade
23229,1077.0,1207.0,Saccade
23230,1089.0,1172.0,Saccade
23231,1091.0,1173.0,Saccade
23232,1072.0,1166.0,Saccade
23233,1074.0,1086.0,Unclassified
23234,1074.0,1127.0,Saccade
23235,1045.0,1122.0,Fixation
23236,1075.0,1130.0,Fixation
23237,1045.0,1132.0,Fixation
23238,1047.0,1132.0,Fixation
23239,1054.0,1137.0,Fixation
23240,1054.0,1137.0,Fixation
