Timestamp,GazeEventType,Focus
103934,1,1
103935,1,1
103936,1,1
103937,1,1
103938,1,1
103939,0,1
103940,0,1
103941,1,1
103942,1,1
103943,1,1
103944,1,1
103945,1,1
103946,1,1
103947,1,1
103948,1,1
103949,1,1
103950,1,1
103951,1,1
103952,1,1
103953,1,1
103954,1,1
103955,1,1
103956,1,1
103957,1,1
103958,1,1
103959,1,1
103960,1,1
103961,1,1
103962,1,1
103963,1,1
103964,1,1
103965,1,1
103966,1,1
103967,1,1
103968,1,1
103969,1,1
103970,1,1
103971,1,1
103972,1,1
103973,1,1
103974,0,1
103975,0,1
103976,0,1
103977,0,1
103978,0,1
103979,0,1
103980,0,1
103981,0,1
103982,0,1
103983,0,1
103984,0,1
103985,0,1
103986,0,1
103987,0,1
103988,0,1
103989,0,1
103990,0,1
103991,0,1
103992,0,1
103993,0,1
103994,0,1
103995,0,1
103996,0,1
103997,0,1
103998,1,1
103999,1,1
104000,1,1
104001,1,1
104002,1,1
104003,1,1
104004,1,1
104005,1,1
104006,1,1
104007,1,1
104008,1,1
104009,1,1
104010,1,1
104011,1,1
104012,1,1
104013,1,1
104014,1,1
104015,1,1
104016,1,1
104017,1,1
104018,1,1
104019,1,1
104020,1,1
104021,1,1
104022,1,1
104023,1,1
104024,0,1
104025,0,1
104026,0,1
104027,0,1
104028,1,1
104029,1,1
104030,1,1
104031,1,1
104032,1,1
104033,1,1
104034,1,1
104035,1,1
104036,1,1
104037,1,1
104038,1,1
104039,1,1
104040,1,1
104041,1,1
104042,1,1
104043,1,1
104044,1,1
104045,1,1
104046,1,1
104047,1,1
104048,1,1
104049,0,1
104050,0,1
104051,0,1
104052,0,1
104053,0,1
104054,0,1
104055,0,1
104056,1,1
104057,1,1
104058,1,1
104059,1,1
104060,1,1
104061,1,1
104062,1,1
104063,1,1
104064,1,1
104065,1,1
104066,1,1
104067,1,1
104068,1,1
104069,1,1
104070,1,1
104071,1,1
104072,1,1
104073,1,1
104074,1,1
104075,1,1
104076,1,1
104077,1,1
104078,1,1
104079,1,1
104080,1,1
104081,1,0
104082,1,0
104083,1,0
104084,1,0
104085,1,0
104086,1,0
104087,1,0
104088,1,0
104089,1,0
104090,1,0
104091,1,0
104092,1,0
104093,1,1
104094,1,1
104095,1,1
104096,1,1
104097,1,1
104098,0,1
104099,0,1
104100,0,1
104101,0,1
104102,0,1
104103,0,1
104104,0,1
104105,0,1
104106,0,1
104107,1,1
104108,1,1
104109,1,1
104110,1,1
104111,1,1
104112,1,1
104113,1,1
104114,1,1
104115,1,1
104116,1,1
104117,1,1
104118,1,1
104119,1,1
104120,1,1
104121,1,1
104122,1,1
104123,1,1
104124,0,1
104125,0,1
104126,1,1
104127,1,1
104128,1,1
104129,1,1
104130,1,1
104131,1,1
104132,1,1
104133,1,1
104134,1,1
104135,1,1
104136,1,1
104137,1,1
104138,1,1
104139,1,1
104140,1,1
104141,1,1
104142,1,1
104143,1,1
104144,1,1
104145,1,1
104146,1,1
104147,1,1
104148,1,1
104149,1,1
104150,1,1
104151,1,1
104152,1,1
104153,1,1
104154,1,1
104155,1,1
104156,1,1
104157,1,1
104158,1,1
104159,1,1
104160,1,1
104161,1,1
104162,1,1
104163,1,1
104164,1,1
104165,1,1
104166,1,1
104167,0,1
104168,0,1
104169,0,1
104170,0,1
104171,0,1
104172,0,1
104173,0,1
104174,0,1
104175,0,1
104176,0,1
104177,0,1
104178,0,1
104179,0,1
104180,0,1
104181,0,1
104182,0,1
104183,0,1
104184,0,1
104185,0,1
104186,0,1
104187,0,1
104188,0,1
104189,0,1
104190,0,1
104191,0,1
104192,0,0
104193,0,0
104194,0,0
104195,0,0
104196,0,0
104197,0,0
104198,0,0
104199,0,0
104200,0,0
104201,0,0
104202,0,0
104203,0,0
104204,0,0
104205,0,0
104206,0,0
104207,0,0
104208,0,1
104209,0,1
104210,0,1
104211,0,1
104212,0,1
104213,0,1
104214,0,1
104215,0,1
104216,0,1
104217,0,1
104218,0,1
104219,0,1
104220,1,1
104221,1,1
104222,1,1
104223,1,1
104224,1,1
104225,1,1
104226,1,1
104227,1,1
104228,1,1
104229,1,1
104230,1,1
104231,0,1
104232,0,1
104233,1,1
104234,1,1
104235,1,1
104236,1,1
104237,1,1
104238,1,1
104239,1,1
104240,1,1
104241,1,1
104242,1,1
104243,1,1
104244,1,1
104245,1,1
104246,1,1
104247,1,1
104248,1,1
104249,1,1
104250,1,1
104251,1,1
104252,1,1
104253,1,1
104254,1,1
104255,0,1
104256,0,1
104257,0,1
104258,0,1
104259,0,1
104260,0,1
104261,0,1
104262,0,1
104263,0,1
104264,0,1
104265,0,1
104266,0,1
104267,0,1
104268,0,1
104269,0,1
104270,0,1
104271,0,1
104272,0,1
104273,0,1
104274,0,1
104275,0,1
104276,0,1
104277,0,1
104278,0,1
104279,0,1
104280,0,1
104281,0,1
104282,1,1
104283,1,1
104284,1,1
104285,1,1
104286,1,1
104287,1,1
104288,1,1
104289,1,1
104290,1,1
104291,1,1
104292,1,1
104293,1,1
104294,1,1
104295,1,1
104296,1,1
104297,1,1
104298,1,1
104299,1,1
104300,1,1
104301,1,1
104302,1,1
104303,1,1
104304,0,1
104305,0,1
104306,0,1
104307,0,1
104308,0,1
104309,0,1
104310,0,1
104311,0,1
104312,0,1
104313,0,1
104314,0,1
104315,0,1
104316,0,1
104317,0,1
104318,0,1
104319,0,1
104320,1,1
104321,1,1
104322,1,1
104323,1,1
104324,1,1
104325,1,1
104326,1,1
104327,1,1
104328,1,1
104329,1,1
104330,1,1
104331,1,1
104332,1,1
104333,1,1
104334,1,1
104335,1,1
104336,1,1
104337,1,1
104338,1,1
104339,1,1
104340,1,1
104341,1,1
104342,1,1
104343,1,1
104344,1,1
104345,1,1
104346,1,1
104347,1,1
104348,1,1
104349,1,1
104350,1,1
104351,1,1
104352,1,1
104353,0,1
104354,0,1
104355,0,1
104356,0,0
104357,0,0
104358,0,0
104359,0,0
104360,0,0
104361,0,0
104362,0,0
104363,0,0
104364,0,0
104365,0,0
104366,0,0
104367,0,0
104368,0,0
104369,0,0
104370,0,0
104371,0,0
104372,0,0
104373,0,0
104374,0,0
104375,0,0
104376,0,0
104377,0,0
104378,0,1
104379,0,1
