Timestamp,GazeEventType,Focus
95941,1,1
95942,1,1
95943,1,1
95944,1,1
95945,1,1
95946,1,1
95947,1,1
95948,1,1
95949,1,1
95950,0,1
95951,0,1
95952,0,1
95953,0,1
95954,0,1
95955,0,1
95956,0,1
95957,0,1
95958,0,1
95959,0,1
95960,0,1
95961,0,1
95962,0,0
95963,0,0
95964,0,0
95965,0,0
95966,0,0
95967,0,0
95968,0,0
95969,0,0
95970,0,0
95971,0,0
95972,0,0
95973,0,0
95974,0,0
95975,0,1
95976,0,1
95977,0,1
95978,0,1
95979,0,1
95980,0,1
95981,0,1
95982,0,1
95983,0,1
95984,0,1
95985,0,1
95986,0,1
95987,0,1
95988,0,1
95989,0,1
95990,0,1
95991,0,1
95992,0,1
95993,0,1
95994,0,1
95995,0,1
95996,1,1
95997,1,1
95998,1,1
95999,1,1
96000,1,1
96001,1,1
96002,1,1
96003,1,1
96004,1,1
96005,1,1
96006,1,1
96007,1,1
96008,0,1
96009,0,1
96010,0,1
96011,0,1
96012,0,1
96013,0,1
96014,0,1
96015,1,1
96016,1,1
96017,1,1
96018,1,1
96019,1,1
96020,1,1
96021,1,1
96022,1,1
96023,1,1
96024,1,1
96025,1,1
96026,1,1
96027,1,1
96028,1,1
96029,1,1
96030,1,1
96031,1,1
96032,1,1
96033,1,1
96034,0,1
96035,0,1
96036,0,1
96037,0,1
96038,0,1
96039,0,1
96040,0,1
96041,0,1
96042,1,1
96043,1,1
96044,1,1
96045,1,1
96046,1,1
96047,1,1
96048,1,1
96049,1,1
96050,1,1
96051,1,1
96052,1,1
96053,0,1
96054,0,1
96055,0,1
96056,0,1
96057,0,1
96058,0,1
96059,0,1
96060,0,1
96061,0,1
96062,0,1
96063,1,1
96064,1,1
96065,1,1
96066,1,1
96067,1,1
96068,1,1
96069,1,1
96070,1,1
96071,1,1
96072,1,1
96073,1,1
96074,1,1
96075,1,1
96076,1,1
96077,1,1
96078,1,1
96079,1,1
96080,1,1
96081,1,1
96082,1,1
96083,1,1
96084,1,1
96085,1,1
96086,1,1
96087,1,1
96088,1,1
96089,1,1
96090,1,1
96091,1,1
96092,1,1
96093,1,1
96094,1,1
96095,1,1
96096,1,1
96097,1,1
96098,1,1
96099,1,1
96100,1,1
96101,1,1
96102,1,1
96103,1,1
96104,1,1
96105,1,1
96106,0,1
96107,1,1
96108,1,1
96109,1,1
96110,1,1
96111,1,1
96112,1,1
96113,1,1
96114,1,1
96115,1,1
96116,1,1
96117,1,1
96118,1,1
96119,1,1
96120,1,1
96121,1,1
96122,1,1
96123,1,1
96124,1,1
96125,1,1
96126,1,1
96127,1,1
96128,1,1
96129,1,1
96130,1,1
96131,1,1
96132,1,1
96133,1,1
96134,1,1
96135,1,1
96136,1,1
96137,1,1
96138,1,1
96139,1,1
96140,1,1
96141,1,1
96142,1,1
96143,1,1
96144,1,1
96145,1,1
96146,1,1
96147,1,1
96148,1,1
96149,1,1
96150,1,1
96151,1,1
96152,0,1
96153,0,1
96154,0,1
96155,0,1
96156,0,1
96157,0,1
96158,0,1
96159,1,1
96160,1,1
96161,1,1
96162,1,1
96163,1,1
96164,1,1
96165,1,1
96166,1,1
96167,1,1
96168,1,1
96169,1,1
96170,1,1
96171,1,1
96172,1,1
96173,1,1
96174,1,1
96175,1,1
96176,1,1
96177,1,1
96178,1,1
96179,1,1
96180,1,1
96181,1,1
96182,1,1
96183,1,1
96184,1,1
96185,1,1
96186,1,1
96187,1,1
96188,1,1
96189,1,1
96190,1,1
96191,1,1
96192,1,1
96193,1,1
96194,1,1
96195,1,1
96196,1,1
96197,1,1
96198,1,1
96199,1,1
96200,1,1
96201,1,1
96202,1,1
96203,1,1
96204,1,1
96205,1,1
96206,1,1
96207,1,1
96208,1,1
96209,1,1
96210,1,1
96211,1,1
96212,1,1
96213,1,1
96214,1,1
96215,1,1
96216,1,1
96217,1,1
96218,0,1
96219,0,1
96220,1,1
96221,1,1
96222,1,1
96223,1,1
96224,1,1
96225,1,1
96226,1,1
96227,1,1
96228,1,1
96229,1,1
96230,1,1
96231,1,1
96232,1,1
96233,1,1
96234,1,1
96235,1,1
96236,1,1
96237,1,1
96238,1,1
96239,1,1
96240,1,1
96241,1,1
96242,1,1
96243,1,1
96244,1,1
96245,1,1
96246,1,1
96247,1,1
96248,1,1
96249,1,1
96250,1,1
96251,1,1
96252,1,1
96253,1,1
96254,1,1
96255,1,1
96256,1,1
96257,1,1
96258,1,1
96259,1,1
96260,1,1
96261,1,1
96262,1,1
96263,1,1
96264,1,1
96265,1,1
96266,1,1
96267,1,1
96268,1,1
96269,1,1
96270,1,1
96271,1,1
96272,1,1
96273,1,1
96274,1,1
96275,1,1
96276,1,1
96277,1,1
96278,1,1
96279,1,1
96280,1,1
96281,1,1
96282,1,1
96283,1,1
96284,1,1
96285,1,1
96286,1,1
96287,1,1
96288,1,1
96289,1,1
96290,1,1
96291,1,1
96292,1,1
96293,1,1
96294,1,1
96295,1,1
96296,1,1
96297,1,1
96298,1,1
96299,1,1
96300,1,1
96301,1,1
96302,1,1
96303,1,1
96304,1,1
96305,1,1
96306,1,1
96307,1,1
96308,1,1
96309,1,1
96310,1,1
96311,1,1
96312,1,1
96313,1,1
96314,1,1
96315,1,1
96316,1,1
96317,1,1
96318,0,1
96319,0,1
96320,0,1
96321,1,1
96322,1,1
96323,1,1
96324,1,1
96325,1,1
96326,1,1
96327,1,1
96328,1,1
96329,1,1
96330,1,1
96331,1,1
96332,1,1
96333,1,1
96334,1,1
96335,1,1
96336,1,1
96337,1,1
96338,1,1
96339,1,1
96340,1,1
96341,1,1
96342,1,1
96343,1,1
96344,1,1
96345,1,1
96346,1,1
96347,1,1
96348,1,1
96349,1,1
96350,1,1
96351,1,1
96352,1,1
96353,1,1
96354,1,1
96355,1,1
96356,1,1
96357,1,1
96358,1,1
96359,1,1
96360,1,1
96361,1,1
96362,1,1
