Timestamp,GazeEventType,Focus
157488,0,0
157489,0,0
157490,0,0
157491,0,0
157492,0,0
157493,0,0
157494,0,0
157495,0,0
157496,0,0
157497,0,0
157498,0,0
157499,0,0
157500,0,0
157501,0,0
157502,0,0
157503,0,0
157504,0,0
157505,0,0
157506,0,0
157507,0,1
157508,0,1
157509,0,1
157510,1,1
157511,1,1
157512,1,1
157513,1,1
157514,1,1
157515,1,1
157516,1,1
157517,1,1
157518,1,1
157519,1,1
157520,1,1
157521,1,1
157522,1,1
157523,1,1
157524,1,1
157525,1,1
157526,1,1
157527,1,1
157528,1,1
157529,1,1
157530,1,1
157531,1,1
157532,1,1
157533,1,1
157534,1,1
157535,1,1
157536,1,1
157537,1,1
157538,1,1
157539,1,1
157540,1,1
157541,1,1
157542,1,1
157543,1,1
157544,1,1
157545,1,1
157546,1,1
157547,1,1
157548,1,1
157549,1,1
157550,1,1
157551,1,1
157552,0,1
157553,0,1
157554,0,1
157555,0,1
157556,0,1
157557,0,1
157558,0,1
157559,1,1
157560,1,1
157561,1,1
157562,1,1
157563,1,1
157564,1,1
157565,1,1
157566,1,1
157567,1,1
157568,1,1
157569,1,1
157570,1,1
157571,1,1
157572,1,1
157573,1,1
157574,1,1
157575,1,1
157576,1,1
157577,1,1
157578,1,1
157579,1,1
157580,1,1
157581,1,1
157582,1,1
157583,1,1
157584,0,1
157585,0,1
157586,0,1
157587,0,1
157588,0,1
157589,0,1
157590,0,1
157591,0,1
157592,0,1
157593,0,1
157594,0,1
157595,1,1
157596,1,1
157597,1,1
157598,1,1
157599,1,1
157600,1,1
157601,1,1
157602,1,1
157603,1,1
157604,1,1
157605,1,1
157606,1,1
157607,1,1
157608,1,1
157609,1,1
157610,1,1
157611,1,1
157612,1,1
157613,1,1
157614,1,1
157615,1,1
157616,1,1
157617,1,1
157618,1,1
157619,1,1
157620,1,1
157621,1,1
157622,1,1
157623,1,1
157624,1,1
157625,1,1
157626,1,1
157627,1,1
157628,1,1
157629,1,1
157630,1,1
157631,1,1
157632,0,1
157633,0,1
157634,0,1
157635,0,1
157636,0,1
157637,1,1
157638,1,1
157639,1,1
157640,1,1
157641,1,1
157642,1,1
157643,1,1
157644,1,1
157645,1,1
157646,0,1
157647,0,1
157648,0,1
157649,0,1
157650,0,1
157651,0,1
157652,0,1
157653,0,1
157654,0,1
157655,1,1
157656,1,1
157657,1,1
157658,1,1
157659,1,1
157660,1,1
157661,1,1
157662,1,1
157663,1,1
157664,1,1
157665,1,1
157666,1,1
157667,1,1
157668,0,1
157669,1,1
157670,1,1
157671,1,1
157672,1,1
157673,1,1
157674,1,1
157675,1,1
157676,1,1
157677,1,1
157678,1,1
157679,1,1
157680,1,1
157681,1,1
157682,1,1
157683,1,1
157684,1,1
157685,1,1
157686,0,1
157687,0,1
157688,0,1
157689,0,1
157690,1,1
157691,1,1
157692,1,1
157693,1,1
157694,1,1
157695,1,1
157696,1,1
157697,1,1
157698,1,1
157699,1,1
157700,1,1
157701,1,1
157702,1,1
157703,1,1
157704,1,1
157705,1,1
157706,1,1
157707,1,1
157708,1,1
157709,1,1
157710,1,1
157711,1,1
157712,1,1
157713,1,1
157714,1,1
157715,1,1
157716,1,1
157717,1,1
157718,1,1
157719,1,1
157720,1,1
157721,1,1
157722,1,1
157723,1,1
157724,1,1
157725,1,1
157726,1,1
157727,1,1
157728,1,1
157729,1,1
157730,1,1
157731,1,1
157732,1,1
157733,1,1
157734,1,1
157735,1,1
157736,1,1
157737,1,1
157738,1,1
157739,1,1
157740,1,1
157741,1,1
157742,1,1
157743,1,1
157744,1,1
157745,1,1
157746,1,1
157747,1,1
157748,1,1
157749,1,1
157750,1,1
157751,1,1
157752,1,1
157753,1,1
157754,1,1
157755,1,1
157756,1,1
157757,1,1
157758,1,1
157759,1,1
157760,1,1
157761,1,1
157762,1,1
157763,1,1
157764,1,1
157765,1,1
157766,1,1
157767,1,1
157768,1,1
157769,1,1
157770,1,1
157771,1,1
157772,1,1
157773,1,1
157774,1,1
157775,1,1
157776,1,1
157777,1,1
157778,1,1
157779,1,1
157780,1,1
157781,1,1
157782,1,1
157783,1,1
157784,1,1
157785,1,1
157786,1,1
157787,1,1
157788,1,1
157789,1,1
157790,1,1
157791,1,1
157792,1,1
157793,1,1
157794,1,1
157795,1,1
157796,1,1
157797,1,1
157798,1,1
157799,1,1
157800,1,1
157801,1,1
157802,1,1
157803,1,1
157804,1,1
157805,1,1
157806,1,1
157807,1,1
157808,1,1
157809,1,1
157810,1,1
157811,1,1
157812,1,1
157813,1,1
157814,1,1
157815,1,1
157816,1,1
157817,1,1
157818,1,1
157819,1,1
157820,0,1
157821,0,1
157822,0,1
157823,0,1
157824,0,1
157825,1,1
157826,1,1
157827,1,1
157828,1,1
157829,1,1
157830,1,1
157831,1,1
157832,1,1
157833,1,1
157834,1,1
157835,1,1
157836,1,1
157837,1,1
157838,1,1
157839,1,1
157840,1,1
157841,1,1
157842,1,1
157843,1,1
157844,1,1
157845,1,1
157846,1,1
157847,1,1
157848,1,1
157849,1,1
157850,1,1
157851,1,1
157852,1,1
157853,1,1
157854,1,1
157855,1,1
157856,1,1
157857,1,1
157858,1,1
157859,1,1
157860,1,1
157861,1,1
157862,1,1
157863,1,1
157864,1,1
157865,1,1
157866,1,1
157867,1,1
157868,1,1
157869,1,1
157870,1,1
157871,1,1
157872,1,1
157873,1,1
157874,1,1
157875,1,1
157876,1,1
157877,1,1
157878,1,1
157879,1,1
157880,1,1
157881,1,1
157882,1,1
157883,1,1
157884,1,1
