Timestamp,GazeEventType,Focus
165904,0,1
165905,0,1
165906,1,1
165907,1,1
165908,1,1
165909,1,1
165910,1,1
165911,1,1
165912,1,1
165913,1,1
165914,1,1
165915,1,1
165916,1,1
165917,1,1
165918,1,1
165919,1,1
165920,1,1
165921,1,1
165922,1,1
165923,1,1
165924,1,1
165925,1,1
165926,1,1
165927,1,1
165928,1,1
165929,1,1
165930,1,1
165931,1,1
165932,1,1
165933,1,1
165934,1,1
165935,1,1
165936,1,1
165937,1,1
165938,0,1
165939,0,1
165940,0,1
165941,0,1
165942,0,1
165943,0,1
165944,0,1
165945,0,1
165946,0,1
165947,0,1
165948,0,1
165949,0,1
165950,0,1
165951,0,1
165952,0,1
165953,0,1
165954,0,1
165955,0,1
165956,0,1
165957,0,1
165958,0,1
165959,0,1
165960,0,1
165961,0,1
165962,0,1
165963,0,1
165964,1,1
165965,1,1
165966,1,1
165967,1,1
165968,1,1
165969,1,1
165970,1,1
165971,1,1
165972,1,1
165973,1,1
165974,1,1
165975,1,1
165976,1,1
165977,1,1
165978,1,1
165979,1,1
165980,1,1
165981,1,1
165982,1,1
165983,1,1
165984,1,1
165985,1,1
165986,1,1
165987,1,1
165988,1,1
165989,1,1
165990,0,1
165991,0,1
165992,0,1
165993,0,1
165994,0,1
165995,0,1
165996,0,1
165997,0,1
165998,1,1
165999,1,1
166000,1,1
166001,1,1
166002,1,1
166003,1,1
166004,1,1
166005,1,1
166006,1,1
166007,1,1
166008,0,1
166009,0,1
166010,0,1
166011,0,1
166012,0,1
166013,0,1
166014,0,1
166015,0,1
166016,0,1
166017,0,1
166018,0,1
166019,0,1
166020,0,1
166021,0,1
166022,0,1
166023,0,1
166024,0,1
166025,0,1
166026,1,1
166027,1,1
166028,1,1
166029,1,1
166030,1,1
166031,1,1
166032,1,1
166033,1,1
166034,0,1
166035,0,1
166036,0,1
166037,0,1
166038,0,1
166039,0,1
166040,0,1
166041,0,1
166042,0,1
166043,0,1
166044,0,1
166045,0,1
166046,0,1
166047,0,1
166048,0,1
166049,0,1
166050,0,1
166051,0,1
166052,0,1
166053,0,1
166054,0,1
166055,0,1
166056,0,1
166057,0,1
166058,0,1
166059,0,1
166060,0,1
166061,0,1
166062,0,1
166063,0,1
166064,0,1
166065,0,1
166066,0,1
166067,0,1
166068,0,1
166069,0,1
166070,0,1
166071,0,1
166072,0,1
166073,0,1
166074,0,1
166075,0,1
166076,0,1
166077,0,1
166078,0,1
166079,0,1
166080,0,1
166081,0,1
166082,0,1
166083,0,1
166084,1,1
166085,1,1
166086,1,1
166087,1,1
166088,1,1
166089,1,1
166090,1,1
166091,1,1
166092,1,1
166093,1,1
166094,1,1
166095,1,1
166096,1,1
166097,1,1
166098,0,1
166099,0,1
166100,0,1
166101,0,1
166102,0,1
166103,0,1
166104,0,1
166105,0,1
166106,1,1
166107,1,1
166108,1,1
166109,1,1
166110,1,1
166111,1,1
166112,1,1
166113,1,1
166114,1,1
166115,1,1
166116,1,1
166117,1,1
166118,1,1
166119,1,1
166120,1,1
166121,1,1
166122,1,1
166123,1,1
166124,1,1
166125,1,1
166126,1,1
166127,1,1
166128,1,1
166129,1,1
166130,1,1
166131,1,1
166132,1,1
166133,1,1
166134,1,1
166135,1,1
166136,1,1
166137,1,1
166138,1,1
166139,0,1
166140,0,1
166141,0,1
166142,0,1
166143,1,1
166144,1,1
166145,1,1
166146,1,1
166147,1,1
166148,1,1
166149,1,1
166150,1,1
166151,1,1
166152,1,1
166153,1,1
166154,1,1
166155,1,1
166156,1,1
166157,1,1
166158,1,1
166159,1,1
166160,1,1
166161,1,1
166162,1,1
166163,1,1
166164,1,1
166165,1,1
166166,1,1
166167,1,1
166168,0,1
166169,0,1
166170,0,1
166171,0,1
166172,0,1
166173,0,1
166174,0,1
166175,0,1
166176,0,1
166177,0,1
166178,0,1
166179,1,1
166180,1,1
166181,1,1
166182,1,1
166183,1,1
166184,1,1
166185,1,1
166186,1,1
166187,1,1
166188,1,1
166189,1,1
166190,1,1
166191,1,1
166192,1,1
166193,1,1
166194,1,1
166195,1,1
166196,1,1
166197,1,1
166198,1,1
166199,1,1
166200,1,1
166201,1,1
166202,1,1
166203,1,1
166204,1,1
166205,1,1
166206,1,1
166207,1,1
166208,1,1
166209,1,1
166210,0,1
166211,0,1
166212,1,1
166213,1,1
166214,1,1
166215,1,1
166216,1,1
166217,1,1
166218,1,1
166219,1,1
166220,1,1
166221,1,1
166222,1,1
166223,1,1
166224,1,1
166225,0,1
166226,0,1
166227,0,1
166228,1,1
166229,1,1
166230,1,1
166231,1,1
166232,1,1
166233,1,1
166234,1,1
166235,1,1
166236,1,1
166237,1,1
166238,1,1
166239,1,1
166240,1,1
166241,1,1
166242,1,1
166243,1,1
166244,1,1
166245,1,1
166246,1,1
166247,1,1
166248,1,1
166249,0,1
166250,0,1
166251,0,1
166252,0,1
166253,0,1
166254,0,1
166255,0,1
166256,0,1
166257,0,1
166258,0,1
166259,0,1
166260,1,1
166261,1,1
166262,1,1
166263,1,1
166264,1,1
166265,1,1
166266,1,1
166267,1,1
166268,1,1
166269,1,1
166270,1,1
166271,1,1
166272,1,1
166273,1,1
166274,1,1
166275,1,1
166276,1,1
166277,1,1
166278,1,1
166279,1,1
166280,1,1
166281,1,1
166282,1,1
166283,1,1
166284,1,1
166285,1,1
166286,1,1
166287,1,1
166288,1,1
166289,1,1
166290,1,1
166291,1,1
166292,1,1
166293,1,1
166294,1,1
166295,1,1
166296,1,1
166297,1,1
166298,1,1
166299,1,1
166300,1,1
166301,1,1
166302,1,1
166303,1,1
166304,1,1
166305,1,1
166306,1,1
166307,1,1
166308,0,1
166309,0,1
166310,0,1
166311,0,1
166312,0,1
166313,0,1
166314,0,1
166315,0,1
166316,0,1
166317,0,1
166318,0,1
166319,0,1
166320,0,1
166321,0,1
