,GazePointLeftX (ADCSpx),GazePointRightX (ADCSpx),GazeEventType
5101,887.0,1060.0,Saccade
5102,887.0,1016.0,Saccade
5103,856.0,951.0,Saccade
5104,842.0,959.0,Fixation
5105,854.0,959.0,Fixation
5106,856.0,959.0,Fixation
5107,869.0,962.0,Fixation
5108,858.0,961.0,Fixation
5109,864.0,965.0,Fixation
5110,838.0,965.0,Fixation
5111,840.0,966.0,Fixation
5112,837.0,973.0,Fixation
5113,843.0,969.0,Fixation
5114,851.0,965.0,Fixation
5115,810.0,950.0,Fixation
5116,810.0,953.0,Fixation
5117,804.0,933.0,Fixation
5118,868.0,963.0,Fixation
5119,856.0,953.0,Fixation
5120,862.0,972.0,Fixation
5121,854.0,967.0,Fixation
5122,812.0,965.0,Fixation
5123,817.0,961.0,Fixation
5124,831.0,959.0,Fixation
5125,851.0,951.0,Fixation
5126,839.0,962.0,Fixation
5127,861.0,972.0,Saccade
5128,,1019.0,Saccade
5129,911.0,1081.0,Saccade
5130,963.0,1169.0,Saccade
5131,1024.0,1169.0,Saccade
5132,1031.0,1180.0,Fixation
5133,1037.0,1171.0,Fixation
5134,1066.0,1171.0,Fixation
5135,1065.0,1196.0,Fixation
5136,1064.0,1188.0,Fixation
5137,1036.0,1192.0,Fixation
5138,1036.0,1176.0,Fixation
5139,1041.0,1188.0,Fixation
5140,1015.0,1188.0,Fixation
5141,1008.0,1184.0,Fixation
5142,1001.0,1190.0,Saccade
5143,1042.0,1191.0,Saccade
5144,1047.0,1193.0,Unclassified
5145,1057.0,1203.0,Unclassified
5146,1049.0,1201.0,Unclassified
5147,1036.0,1201.0,Unclassified
5148,986.0,1193.0,Unclassified
5149,998.0,1200.0,Unclassified
5150,998.0,1201.0,Unclassified
5151,996.0,1192.0,Saccade
5152,1072.0,1205.0,Saccade
5153,,1219.0,Saccade
5154,1150.0,1312.0,Saccade
5155,1193.0,1403.0,Saccade
5156,1291.0,1457.0,Saccade
5157,1336.0,1485.0,Saccade
5158,1345.0,1477.0,Fixation
5159,1335.0,1476.0,Fixation
5160,1331.0,1471.0,Fixation
5161,1306.0,1467.0,Fixation
5162,1309.0,1450.0,Fixation
5163,,1457.0,Fixation
5164,1335.0,1473.0,Fixation
5165,1322.0,1476.0,Fixation
5166,1317.0,1473.0,Fixation
5167,1308.0,1470.0,Fixation
5168,1328.0,1466.0,Fixation
5169,1332.0,1459.0,Fixation
5170,1322.0,1458.0,Fixation
5171,1309.0,1459.0,Fixation
5172,1325.0,1480.0,Fixation
5173,1329.0,1483.0,Fixation
5174,1317.0,1483.0,Fixation
5175,1310.0,1486.0,Fixation
5176,1311.0,1484.0,Fixation
5177,1312.0,1479.0,Fixation
5178,1319.0,1485.0,Fixation
5179,1332.0,1485.0,Fixation
5180,1317.0,1479.0,Fixation
5181,1323.0,1472.0,Fixation
5182,1324.0,1476.0,Saccade
5183,1376.0,1488.0,Saccade
5184,1277.0,1476.0,Saccade
5185,1289.0,1469.0,Fixation
5186,1289.0,1471.0,Fixation
5187,1297.0,1493.0,Fixation
5188,1294.0,1496.0,Fixation
5189,1294.0,1488.0,Fixation
5190,1319.0,1467.0,Fixation
5191,1330.0,1466.0,Fixation
5192,1349.0,1477.0,Fixation
5193,1336.0,1478.0,Fixation
5194,1345.0,1482.0,Fixation
5195,1339.0,1490.0,Fixation
5196,1320.0,1488.0,Fixation
5197,1307.0,1477.0,Fixation
5198,1307.0,1474.0,Fixation
5199,1299.0,1462.0,Fixation
5200,1304.0,1462.0,Fixation
5201,1306.0,1473.0,Saccade
5202,1314.0,1482.0,Unclassified
5203,1288.0,1489.0,Saccade
5204,1319.0,1478.0,Saccade
5205,1359.0,1485.0,Saccade
5206,1358.0,1493.0,Saccade
5207,1359.0,1489.0,Unclassified
5208,1368.0,1491.0,Unclassified
5209,1368.0,1498.0,Unclassified
5210,1314.0,1496.0,Saccade
5211,1293.0,1480.0,Saccade
5212,1328.0,1472.0,Saccade
5213,1350.0,1483.0,Saccade
5214,1348.0,1500.0,Saccade
5215,1383.0,,Saccade
5216,1363.0,1519.0,Saccade
5217,1349.0,1510.0,Saccade
5218,1328.0,1504.0,Saccade
5219,1328.0,1495.0,Fixation
5220,1331.0,1487.0,Fixation
5221,1320.0,1499.0,Fixation
5222,1320.0,1497.0,Fixation
5223,1312.0,1506.0,Fixation
5224,1318.0,1501.0,Fixation
5225,1318.0,1501.0,Fixation
5226,1318.0,1494.0,Fixation
5227,1316.0,1493.0,Fixation
5228,1316.0,1489.0,Fixation
5229,1324.0,1497.0,Fixation
5230,1326.0,1491.0,Fixation
5231,1326.0,1490.0,Fixation
5232,1316.0,1483.0,Fixation
5233,1312.0,1488.0,Fixation
5234,1312.0,1491.0,Fixation
5235,1319.0,1487.0,Fixation
5236,1317.0,1486.0,Fixation
5237,1318.0,1484.0,Fixation
5238,1317.0,1482.0,Fixation
5239,1321.0,1481.0,Fixation
