,GazePointLeftX (ADCSpx),GazePointRightX (ADCSpx),GazeEventType
190775,,,Fixation
190776,753.0,925.0,Fixation
190777,755.0,943.0,Fixation
190778,764.0,929.0,Fixation
190779,767.0,927.0,Fixation
190780,771.0,920.0,Fixation
190781,767.0,936.0,Fixation
190782,784.0,933.0,Fixation
190783,771.0,931.0,Fixation
190784,776.0,943.0,Fixation
190785,740.0,945.0,Fixation
190786,749.0,931.0,Fixation
190787,763.0,927.0,Fixation
190788,763.0,927.0,Fixation
190789,763.0,929.0,Fixation
190790,778.0,939.0,Fixation
190791,780.0,943.0,Fixation
190792,765.0,931.0,Fixation
190793,778.0,911.0,Fixation
190794,749.0,911.0,Fixation
190795,758.0,911.0,Fixation
190796,754.0,921.0,Fixation
190797,808.0,921.0,Fixation
190798,795.0,918.0,Fixation
190799,783.0,892.0,Fixation
190800,781.0,892.0,Fixation
190801,784.0,915.0,Fixation
190802,782.0,924.0,Fixation
190803,784.0,927.0,Fixation
190804,785.0,937.0,Fixation
190805,796.0,938.0,Fixation
190806,783.0,937.0,Fixation
190807,772.0,916.0,Fixation
190808,771.0,913.0,Fixation
190809,775.0,913.0,Fixation
190810,774.0,929.0,Fixation
190811,759.0,925.0,Fixation
190812,754.0,937.0,Fixation
190813,790.0,941.0,Fixation
190814,798.0,949.0,Fixation
190815,778.0,943.0,Fixation
190816,804.0,940.0,Fixation
190817,809.0,929.0,Fixation
190818,791.0,934.0,Fixation
190819,791.0,955.0,Fixation
190820,790.0,955.0,Fixation
190821,760.0,942.0,Fixation
190822,764.0,941.0,Fixation
190823,773.0,930.0,Fixation
190824,783.0,932.0,Fixation
190825,805.0,930.0,Fixation
190826,805.0,945.0,Saccade
190827,852.0,978.0,Saccade
190828,905.0,1037.0,Saccade
190829,1017.0,1149.0,Saccade
190830,1073.0,1239.0,Saccade
190831,1072.0,1276.0,Saccade
190832,1092.0,1294.0,Saccade
190833,1136.0,1292.0,Saccade
190834,1139.0,1289.0,Unclassified
190835,1133.0,1292.0,Saccade
190836,1120.0,1290.0,Fixation
190837,1120.0,1295.0,Fixation
190838,1107.0,1293.0,Fixation
190839,1123.0,1286.0,Fixation
190840,1123.0,1279.0,Fixation
190841,1132.0,1275.0,Fixation
190842,1113.0,1275.0,Fixation
190843,1113.0,1279.0,Fixation
190844,1102.0,1284.0,Fixation
190845,1107.0,1284.0,Fixation
190846,1108.0,1297.0,Fixation
190847,1112.0,1293.0,Fixation
190848,1145.0,1290.0,Fixation
190849,1149.0,1276.0,Fixation
190850,1141.0,1276.0,Saccade
190851,1112.0,1274.0,Saccade
190852,1122.0,1327.0,Saccade
190853,1252.0,1397.0,Saccade
190854,1330.0,1483.0,Saccade
190855,1377.0,1540.0,Saccade
190856,1398.0,1573.0,Fixation
190857,1386.0,1573.0,Fixation
190858,1386.0,1565.0,Fixation
190859,1397.0,1575.0,Fixation
190860,1386.0,1570.0,Fixation
190861,1386.0,1584.0,Fixation
190862,1369.0,1575.0,Fixation
190863,1380.0,1583.0,Fixation
190864,1380.0,1577.0,Fixation
