Timestamp,GazeEventType,Focus
161615,1,1
161616,1,1
161617,1,1
161618,1,1
161619,1,1
161620,1,1
161621,1,1
161622,1,1
161623,1,1
161624,1,1
161625,1,1
161626,1,1
161627,1,1
161628,1,1
161629,1,1
161630,1,1
161631,1,1
161632,1,1
161633,1,1
161634,0,1
161635,0,1
161636,0,1
161637,0,1
161638,0,1
161639,0,1
161640,1,1
161641,1,1
161642,1,1
161643,1,1
161644,1,1
161645,1,1
161646,1,1
161647,1,1
161648,1,1
161649,1,1
161650,1,1
161651,1,1
161652,1,1
161653,1,1
161654,1,1
161655,1,1
161656,1,1
161657,1,1
161658,1,1
161659,1,1
161660,1,1
161661,1,1
161662,1,1
161663,0,1
161664,0,1
161665,0,1
161666,0,1
161667,0,1
161668,0,1
161669,1,1
161670,1,1
161671,1,1
161672,1,1
161673,1,1
161674,1,1
161675,1,1
161676,1,1
161677,1,1
161678,1,1
161679,1,1
161680,1,1
161681,1,1
161682,1,1
161683,0,1
161684,0,1
161685,0,1
161686,0,1
161687,0,1
161688,0,1
161689,0,1
161690,0,1
161691,0,1
161692,0,1
161693,0,1
161694,0,1
161695,0,1
161696,0,1
161697,0,1
161698,0,1
161699,0,1
161700,0,1
161701,0,1
161702,0,1
161703,0,1
161704,1,1
161705,1,1
161706,1,1
161707,1,1
161708,1,1
161709,1,1
161710,1,1
161711,1,1
161712,1,1
161713,1,1
161714,1,1
161715,1,1
161716,1,1
161717,1,1
161718,1,1
161719,1,1
161720,1,1
161721,1,1
161722,1,1
161723,1,1
161724,1,1
161725,1,1
161726,1,1
161727,1,1
161728,1,1
161729,1,1
161730,0,1
161731,0,0
161732,0,0
161733,0,0
161734,0,0
161735,0,0
161736,0,0
161737,0,0
161738,0,0
161739,0,0
161740,0,0
161741,0,0
161742,0,0
161743,0,0
161744,0,0
161745,0,0
161746,0,0
161747,0,0
161748,0,1
161749,0,1
161750,0,1
161751,0,1
161752,0,1
161753,0,1
161754,0,1
161755,0,1
161756,0,1
161757,0,1
161758,0,1
161759,0,1
161760,0,1
161761,0,1
161762,0,1
161763,0,1
161764,0,1
161765,0,1
161766,0,1
161767,0,1
161768,0,1
161769,0,1
161770,0,1
161771,1,1
161772,1,1
161773,1,1
161774,1,1
161775,1,1
161776,1,1
161777,1,1
161778,1,1
161779,1,1
161780,1,1
161781,1,1
161782,1,1
161783,1,1
161784,1,1
161785,1,1
161786,0,1
161787,0,1
161788,0,1
161789,0,1
161790,0,1
161791,0,1
161792,0,1
161793,0,1
161794,1,1
161795,1,1
161796,1,1
161797,1,1
161798,1,1
161799,1,1
161800,1,1
161801,1,1
161802,1,1
161803,1,1
161804,1,1
161805,1,1
161806,1,1
161807,1,1
161808,1,1
161809,1,1
161810,1,1
161811,1,1
161812,1,1
161813,1,1
161814,1,1
161815,1,1
161816,1,1
161817,1,1
161818,1,1
161819,1,1
161820,1,1
161821,1,1
161822,1,1
161823,1,1
161824,1,1
161825,1,1
161826,1,1
161827,1,1
161828,1,1
161829,1,1
161830,1,1
161831,1,1
161832,1,1
161833,1,1
161834,1,1
161835,1,1
161836,1,1
161837,1,1
161838,1,1
161839,1,1
161840,1,1
161841,1,1
161842,1,1
161843,1,1
161844,1,1
161845,1,1
161846,1,1
161847,1,1
161848,1,1
161849,1,1
161850,1,1
161851,1,1
161852,1,1
161853,1,1
161854,1,1
161855,1,1
161856,1,1
161857,1,1
161858,1,1
161859,0,1
161860,0,1
161861,0,1
161862,0,1
161863,0,1
161864,1,1
161865,1,1
161866,1,1
161867,1,1
161868,1,1
161869,1,1
161870,1,1
161871,1,1
161872,1,1
161873,1,1
161874,1,1
161875,1,1
161876,1,1
161877,1,1
161878,1,1
161879,1,1
161880,1,1
161881,1,1
161882,1,1
161883,1,1
161884,1,1
161885,0,1
161886,0,1
161887,0,1
161888,0,1
161889,0,1
161890,0,1
161891,0,1
161892,0,1
161893,0,1
161894,0,1
161895,0,1
161896,0,1
161897,0,1
161898,0,1
161899,0,1
161900,0,1
161901,0,1
161902,0,1
161903,0,1
161904,0,1
161905,0,1
161906,0,1
161907,0,1
161908,0,1
161909,0,1
161910,0,1
161911,0,1
161912,0,1
161913,0,1
161914,1,1
161915,1,1
161916,1,1
161917,1,1
161918,1,1
161919,1,1
161920,1,1
161921,1,1
161922,1,1
161923,1,1
161924,1,1
161925,1,1
161926,1,1
161927,1,1
161928,1,1
161929,1,1
161930,1,1
161931,1,1
161932,1,1
161933,1,1
161934,1,1
161935,1,1
161936,1,1
161937,1,1
161938,1,1
161939,1,1
161940,1,1
161941,1,1
161942,1,1
161943,1,1
161944,1,1
161945,1,1
161946,1,1
161947,1,1
161948,1,1
161949,0,1
161950,0,1
161951,0,1
161952,0,1
161953,0,1
161954,0,1
161955,0,1
161956,0,1
161957,0,1
161958,1,1
161959,1,1
161960,1,1
161961,1,1
161962,1,1
161963,1,1
161964,1,1
161965,1,1
161966,1,1
161967,1,1
161968,1,1
161969,1,1
161970,1,1
161971,1,1
161972,1,1
161973,1,1
161974,1,1
161975,1,1
161976,1,1
161977,1,1
161978,1,1
161979,1,1
161980,1,1
161981,1,1
161982,1,1
161983,1,1
161984,1,1
161985,1,1
161986,1,1
161987,1,1
161988,1,1
161989,1,1
161990,1,1
161991,1,1
161992,1,1
161993,1,1
161994,1,1
161995,1,1
161996,1,1
161997,1,1
161998,1,1
161999,1,1
162000,1,1
162001,1,1
162002,1,1
162003,1,1
162004,1,1
162005,1,1
162006,1,1
162007,1,1
162008,1,1
