,GazePointLeftX (ADCSpx),GazePointRightX (ADCSpx),GazeEventType
193838,,,Unclassified
193839,,,Unclassified
193840,,,Unclassified
193841,,,Unclassified
193842,,,Unclassified
193843,,,Unclassified
193844,,,Unclassified
193845,,,Unclassified
193846,,,Unclassified
193847,,,Unclassified
193848,,,Unclassified
193849,,,Unclassified
193850,,,Unclassified
193851,,,Unclassified
193852,,,Unclassified
193853,,,Unclassified
193854,,,Unclassified
193855,,,Unclassified
193856,,,Unclassified
193857,,,Unclassified
193858,,,Unclassified
193859,,,Unclassified
193860,,,Unclassified
193861,,,Unclassified
193862,,,Unclassified
193863,,,Unclassified
193864,,,Unclassified
193865,,,Unclassified
193866,,,Unclassified
193867,,,Unclassified
193868,,,Unclassified
193869,,,Unclassified
193870,,,Unclassified
193871,,,Unclassified
193872,,,Unclassified
193873,,,Unclassified
193874,,,Unclassified
193875,,,Unclassified
193876,,,Unclassified
193877,,,Unclassified
193878,,,Unclassified
193879,,,Unclassified
193880,,,Unclassified
193881,,,Unclassified
193882,,,Unclassified
193883,,,Unclassified
193884,,,Unclassified
193885,,,Unclassified
193886,,,Unclassified
193887,,,Unclassified
193888,,,Unclassified
193889,,,Unclassified
193890,,,Unclassified
193891,,,Unclassified
193892,,,Unclassified
193893,,,Unclassified
193894,,,Unclassified
193895,,,Unclassified
193896,,,Unclassified
193897,,,Unclassified
193898,,,Unclassified
193899,,,Unclassified
193900,,,Unclassified
193901,,,Unclassified
193902,,,Unclassified
193903,1749.0,,Unclassified
193904,,,Unclassified
193905,,,Unclassified
193906,,,Unclassified
193907,,,Unclassified
193908,,,Unclassified
193909,,,Unclassified
193910,,,Unclassified
193911,,,Unclassified
193912,,,Unclassified
193913,,,Unclassified
193914,,,Unclassified
193915,,,Unclassified
193916,,,Unclassified
193917,,,Unclassified
193918,,,Unclassified
193919,,,Unclassified
193920,,,Unclassified
193921,,,Unclassified
193922,,,Unclassified
193923,,,Unclassified
193924,,,Unclassified
193925,,,Unclassified
193926,,,Unclassified
193927,,,Unclassified
193928,,,Unclassified
193929,,,Unclassified
193930,,,Unclassified
193931,,,Unclassified
193932,,,Unclassified
193933,,,Unclassified
193934,,,Unclassified
193935,,,Unclassified
193936,,,Unclassified
193937,,,Unclassified
193938,,,Unclassified
193939,,,Unclassified
193940,,,Unclassified
193941,,,Unclassified
193942,,,Unclassified
193943,,,Unclassified
193944,,,Unclassified
193945,,,Unclassified
193946,,,Unclassified
193947,,,Unclassified
193948,,,Unclassified
193949,,,Unclassified
193950,,,Unclassified
193951,,,Unclassified
193952,,,Unclassified
193953,,,Unclassified
193954,,,Unclassified
193955,,,Unclassified
193956,,,Unclassified
193957,,,Unclassified
193958,,,Unclassified
193959,,,Unclassified
193960,,,Unclassified
193961,,,Unclassified
193962,,,Unclassified
193963,,,Unclassified
193964,,,Unclassified
193965,,,Unclassified
193966,,,Unclassified
193967,,,Unclassified
193968,,,Unclassified
193969,,,Unclassified
193970,,,Unclassified
193971,,,Unclassified
193972,,,Unclassified
193973,,,Unclassified
193974,,,Unclassified
193975,,,Unclassified
193976,,,Unclassified
193977,,,Unclassified
193978,,,Unclassified
193979,,,Unclassified
193980,,,Unclassified
193981,,,Unclassified
193982,,,Unclassified
193983,,,Unclassified
193984,,,Unclassified
193985,,,Unclassified
193986,,,Unclassified
193987,,,Unclassified
193988,,,Unclassified
193989,,,Unclassified
193990,,,Unclassified
193991,,,Unclassified
193992,,,Unclassified
193993,,,Unclassified
193994,,,Unclassified
193995,,,Unclassified
193996,,,Unclassified
