,GazePointLeftX (ADCSpx),GazePointRightX (ADCSpx),GazeEventType
135518,,1231.0,Unclassified
135519,,,Unclassified
135520,,,Unclassified
135521,,,Unclassified
135522,,,Unclassified
135523,,,Unclassified
135524,,,Unclassified
135525,,,Unclassified
135526,,,Unclassified
135527,,,Unclassified
135528,,,Unclassified
135529,,,Unclassified
135530,,,Unclassified
135531,,,Unclassified
135532,,,Unclassified
135533,,,Unclassified
135534,,,Unclassified
135535,,,Unclassified
135536,,,Unclassified
135537,,,Unclassified
135538,,,Unclassified
135539,,,Unclassified
135540,,,Unclassified
135541,,,Unclassified
135542,,,Unclassified
135543,,,Unclassified
135544,,1313.0,Unclassified
135545,,1300.0,Saccade
135546,,1325.0,Saccade
135547,,1328.0,Fixation
135548,,1329.0,Fixation
135549,,1325.0,Fixation
135550,,1309.0,Fixation
135551,1339.0,1312.0,Fixation
135552,1321.0,1314.0,Fixation
135553,1300.0,1313.0,Fixation
135554,1310.0,1309.0,Fixation
135555,1321.0,1309.0,Fixation
135556,1307.0,1290.0,Fixation
135557,1318.0,1282.0,Fixation
135558,1318.0,1299.0,Fixation
135559,1317.0,1320.0,Fixation
135560,1323.0,1320.0,Fixation
135561,1309.0,1295.0,Fixation
135562,1312.0,1297.0,Fixation
135563,1306.0,1297.0,Fixation
135564,1312.0,1333.0,Fixation
135565,1311.0,1334.0,Fixation
135566,1315.0,1334.0,Fixation
135567,1315.0,1325.0,Fixation
135568,1329.0,1247.0,Fixation
135569,1330.0,1321.0,Fixation
135570,1332.0,1287.0,Fixation
135571,1327.0,1287.0,Fixation
135572,1321.0,1297.0,Fixation
135573,1324.0,1317.0,Fixation
135574,1319.0,1316.0,Fixation
135575,1325.0,1310.0,Fixation
135576,1322.0,1310.0,Fixation
135577,1322.0,1301.0,Fixation
135578,1314.0,1317.0,Fixation
135579,1322.0,1313.0,Fixation
135580,1318.0,1310.0,Fixation
135581,1322.0,1311.0,Fixation
135582,1315.0,1301.0,Saccade
135583,,1300.0,Unclassified
135584,,,Unclassified
135585,,,Unclassified
135586,,,Unclassified
135587,,,Unclassified
135588,,,Unclassified
135589,,,Unclassified
135590,,,Unclassified
135591,,,Unclassified
135592,,,Unclassified
135593,,,Unclassified
135594,,,Unclassified
135595,,,Unclassified
135596,,,Unclassified
135597,,,Unclassified
135598,,,Unclassified
135599,,,Unclassified
135600,,,Unclassified
135601,,,Unclassified
135602,,,Unclassified
135603,,,Unclassified
135604,,,Unclassified
135605,,,Unclassified
135606,,1420.0,Unclassified
135607,,,Saccade
135608,,1339.0,Saccade
135609,,,Saccade
135610,,1243.0,Saccade
135611,,1304.0,Saccade
135612,,1272.0,Saccade
135613,,1272.0,Fixation
135614,,,Fixation
135615,,1261.0,Fixation
135616,1269.0,1261.0,Fixation
135617,1276.0,1245.0,Fixation
135618,1279.0,1245.0,Fixation
135619,1290.0,1263.0,Fixation
135620,1292.0,1264.0,Fixation
135621,1291.0,1268.0,Fixation
135622,1274.0,1268.0,Fixation
135623,1276.0,1265.0,Fixation
135624,1292.0,1258.0,Saccade
135625,1284.0,1289.0,Saccade
135626,1296.0,1289.0,Fixation
135627,1298.0,1265.0,Fixation
135628,1293.0,1249.0,Fixation
135629,1293.0,1269.0,Fixation
135630,1293.0,1272.0,Fixation
135631,1307.0,1279.0,Fixation
135632,1308.0,1283.0,Fixation
135633,1309.0,1279.0,Fixation
135634,1298.0,1279.0,Fixation
135635,1310.0,1282.0,Fixation
135636,1315.0,1289.0,Fixation
135637,1308.0,1289.0,Fixation
135638,1298.0,1284.0,Fixation
135639,1291.0,1290.0,Fixation
135640,1289.0,1299.0,Saccade
135641,1303.0,1299.0,Saccade
135642,1304.0,1299.0,Unclassified
135643,1321.0,1299.0,Saccade
135644,1315.0,1321.0,Saccade
135645,1327.0,1320.0,Unclassified
135646,1328.0,1316.0,Unclassified
135647,1335.0,1308.0,Unclassified
135648,1335.0,1315.0,Unclassified
135649,,,Unclassified
135650,,,Unclassified
135651,,,Unclassified
135652,,,Unclassified
135653,,,Unclassified
135654,,,Unclassified
135655,,,Unclassified
135656,,,Unclassified
135657,,,Unclassified
135658,,,Unclassified
135659,,,Unclassified
135660,,,Unclassified
135661,,,Unclassified
135662,,,Unclassified
135663,,,Unclassified
135664,,,Unclassified
135665,,,Unclassified
135666,,,Unclassified
135667,,,Unclassified
135668,,,Unclassified
135669,,,Unclassified
135670,,,Unclassified
135671,,,Unclassified
135672,,,Unclassified
135673,,,Unclassified
135674,,914.0,Unclassified
135675,,931.0,Saccade
135676,,924.0,Saccade
135677,,921.0,Saccade
135678,,900.0,Saccade
135679,,913.0,Unclassified
135680,882.0,902.0,Unclassified
135681,896.0,898.0,Unclassified
135682,896.0,898.0,Unclassified
135683,901.0,899.0,Unclassified
135684,916.0,886.0,Unclassified
135685,909.0,882.0,Saccade
135686,906.0,886.0,Fixation
135687,909.0,895.0,Fixation
135688,909.0,900.0,Fixation
135689,913.0,897.0,Fixation
135690,908.0,897.0,Fixation
135691,908.0,891.0,Fixation
135692,904.0,882.0,Fixation
135693,905.0,884.0,Fixation
135694,901.0,883.0,Fixation
135695,896.0,894.0,Fixation
135696,888.0,885.0,Fixation
135697,888.0,886.0,Fixation
135698,885.0,882.0,Fixation
135699,901.0,886.0,Fixation
135700,891.0,883.0,Fixation
135701,923.0,877.0,Fixation
135702,896.0,871.0,Fixation
135703,912.0,889.0,Saccade
135704,950.0,,Saccade
135705,1024.0,904.0,Saccade
135706,1245.0,1080.0,Saccade
135707,1302.0,1306.0,Saccade
135708,1421.0,1427.0,Saccade
135709,1410.0,1427.0,Fixation
135710,,1440.0,Fixation
135711,1403.0,1442.0,Fixation
135712,1407.0,1419.0,Fixation
135713,,1426.0,Fixation
135714,1385.0,1417.0,Fixation
135715,1381.0,1416.0,Fixation
135716,1381.0,,Fixation
135717,1375.0,1419.0,Fixation
135718,1379.0,1419.0,Fixation
135719,,1403.0,Fixation
135720,1374.0,1400.0,Fixation
135721,1379.0,1394.0,Fixation
135722,1389.0,1376.0,Fixation
135723,1392.0,1376.0,Fixation
135724,1363.0,1383.0,Fixation
135725,1371.0,1388.0,Fixation
135726,1333.0,1387.0,Fixation
135727,1365.0,1378.0,Fixation
135728,,1326.0,Saccade
135729,1367.0,1326.0,Fixation
135730,1372.0,1335.0,Fixation
135731,,1351.0,Fixation
135732,1339.0,1345.0,Fixation
135733,1325.0,1328.0,Fixation
135734,1326.0,,Fixation
135735,1356.0,1318.0,Fixation
135736,1342.0,1324.0,Fixation
135737,1340.0,1317.0,Fixation
135738,1325.0,1317.0,Fixation
135739,1318.0,1324.0,Fixation
135740,,1320.0,Fixation
135741,1315.0,1306.0,Fixation
135742,1311.0,1295.0,Fixation
135743,,1288.0,Fixation
