,GazePointLeftX (ADCSpx),GazePointRightX (ADCSpx),GazeEventType
98715,1312.0,1230.0,Fixation
98716,1319.0,1231.0,Fixation
98717,1320.0,1279.0,Fixation
98718,1321.0,1275.0,Fixation
98719,1305.0,1270.0,Fixation
98720,1302.0,1257.0,Fixation
98721,1306.0,1227.0,Fixation
98722,1305.0,1228.0,Fixation
98723,1297.0,1226.0,Fixation
98724,1302.0,1230.0,Fixation
98725,1301.0,1236.0,Fixation
98726,1298.0,1249.0,Saccade
98727,1311.0,1268.0,Saccade
98728,1307.0,1261.0,Saccade
98729,1273.0,1247.0,Saccade
98730,1273.0,1218.0,Saccade
98731,1249.0,1188.0,Saccade
98732,1233.0,1167.0,Fixation
98733,1233.0,1159.0,Fixation
98734,1241.0,1160.0,Fixation
98735,1243.0,1202.0,Fixation
98736,1243.0,1206.0,Fixation
98737,1211.0,1188.0,Fixation
98738,1217.0,1190.0,Fixation
98739,1246.0,1190.0,Fixation
98740,1244.0,1189.0,Fixation
98741,1254.0,,Fixation
98742,1254.0,1188.0,Fixation
98743,1250.0,1189.0,Fixation
98744,1254.0,1193.0,Fixation
98745,,1199.0,Fixation
98746,1260.0,1200.0,Fixation
98747,1263.0,1197.0,Fixation
98748,1264.0,1191.0,Fixation
98749,1262.0,1193.0,Fixation
98750,1258.0,1193.0,Fixation
98751,1260.0,1199.0,Fixation
98752,1259.0,1193.0,Fixation
98753,1260.0,1194.0,Fixation
98754,1260.0,1186.0,Fixation
98755,1267.0,1193.0,Fixation
98756,1259.0,1194.0,Fixation
98757,1259.0,1202.0,Fixation
98758,1254.0,1216.0,Fixation
98759,1262.0,1215.0,Fixation
98760,1263.0,1175.0,Fixation
98761,1259.0,1175.0,Fixation
98762,1249.0,,Fixation
98763,1250.0,1174.0,Fixation
98764,1213.0,1174.0,Fixation
98765,1217.0,,Fixation
98766,1198.0,1199.0,Saccade
98767,1203.0,1178.0,Saccade
98768,1137.0,1201.0,Saccade
98769,,1209.0,Saccade
98770,,1167.0,Saccade
98771,1077.0,1129.0,Saccade
98772,,1111.0,Saccade
98773,,1106.0,Saccade
98774,,1100.0,Saccade
98775,814.0,1081.0,Saccade
98776,963.0,1104.0,Saccade
98777,1032.0,1107.0,Unclassified
98778,996.0,1099.0,Unclassified
98779,984.0,1090.0,Unclassified
98780,1023.0,1082.0,Unclassified
98781,1023.0,1080.0,Unclassified
98782,991.0,1076.0,Saccade
98783,945.0,1078.0,Unclassified
98784,953.0,1079.0,Unclassified
98785,953.0,1079.0,Unclassified
98786,984.0,1077.0,Saccade
98787,984.0,1080.0,Unclassified
98788,959.0,1075.0,Saccade
98789,935.0,1007.0,Saccade
98790,869.0,916.0,Saccade
98791,754.0,792.0,Saccade
98792,694.0,716.0,Saccade
98793,670.0,693.0,Fixation
98794,658.0,705.0,Fixation
98795,670.0,717.0,Fixation
98796,673.0,727.0,Fixation
98797,687.0,735.0,Fixation
98798,686.0,701.0,Fixation
98799,692.0,,Fixation
98800,692.0,708.0,Fixation
98801,656.0,734.0,Saccade
98802,653.0,730.0,Fixation
98803,648.0,743.0,Fixation
98804,644.0,694.0,Fixation
98805,633.0,698.0,Fixation
98806,633.0,706.0,Fixation
98807,628.0,735.0,Fixation
98808,631.0,735.0,Fixation
98809,628.0,738.0,Fixation
98810,681.0,733.0,Saccade
98811,681.0,795.0,Saccade
98812,802.0,928.0,Saccade
98813,974.0,1084.0,Saccade
98814,1103.0,1191.0,Saccade
98815,,1231.0,Fixation
98816,1088.0,1233.0,Fixation
98817,,,Fixation
98818,,1229.0,Fixation
98819,1093.0,1222.0,Fixation
98820,1087.0,1221.0,Fixation
98821,,1218.0,Fixation
98822,1078.0,1218.0,Fixation
98823,1083.0,1240.0,Fixation
98824,1122.0,1233.0,Fixation
98825,1128.0,1237.0,Fixation
98826,1126.0,1231.0,Fixation
98827,1115.0,1222.0,Fixation
98828,1141.0,1223.0,Fixation
98829,1141.0,1219.0,Fixation
98830,1104.0,1215.0,Fixation
98831,1119.0,1212.0,Fixation
98832,,1220.0,Saccade
98833,1158.0,1253.0,Saccade
98834,1297.0,1283.0,Saccade
98835,,1304.0,Fixation
98836,1280.0,1304.0,Fixation
98837,1274.0,1311.0,Fixation
98838,,1312.0,Fixation
98839,1269.0,1314.0,Fixation
98840,1248.0,1305.0,Fixation
98841,1225.0,1299.0,Fixation
98842,1224.0,1300.0,Fixation
98843,1244.0,1309.0,Fixation
