,GazePointLeftX (ADCSpx),GazePointRightX (ADCSpx),GazeEventType
181476,,,Unclassified
181477,,,Unclassified
181478,,,Unclassified
181479,,,Unclassified
181480,,,Unclassified
181481,,,Unclassified
181482,,,Unclassified
181483,,,Unclassified
181484,,,Unclassified
181485,,,Unclassified
181486,,,Unclassified
181487,,,Unclassified
181488,,,Unclassified
181489,,1549.0,Unclassified
181490,,1544.0,Saccade
181491,,1538.0,Saccade
181492,,1534.0,Fixation
181493,,1537.0,Fixation
181494,,1540.0,Fixation
181495,,1544.0,Fixation
181496,,1550.0,Fixation
181497,,1557.0,Fixation
181498,,1553.0,Fixation
181499,,1552.0,Fixation
181500,,1555.0,Fixation
181501,,1562.0,Fixation
181502,,1558.0,Fixation
181503,,1562.0,Fixation
181504,,1541.0,Fixation
181505,,1542.0,Fixation
181506,,1542.0,Fixation
181507,,1542.0,Saccade
181508,,1567.0,Saccade
181509,,1572.0,Saccade
181510,,1608.0,Saccade
181511,,1662.0,Saccade
181512,,1694.0,Saccade
181513,,1765.0,Saccade
181514,,1783.0,Saccade
181515,,1785.0,Unclassified
181516,,1792.0,Unclassified
181517,,1792.0,Unclassified
181518,,1786.0,Saccade
181519,,1782.0,Saccade
181520,,1793.0,Saccade
181521,,1809.0,Unclassified
181522,,1807.0,Unclassified
181523,,1799.0,Unclassified
181524,,1787.0,Unclassified
181525,,1785.0,Unclassified
181526,,1796.0,Unclassified
181527,,1802.0,Unclassified
181528,,1804.0,Saccade
181529,,1776.0,Saccade
181530,,,Saccade
181531,,1693.0,Saccade
181532,,,Saccade
181533,,,Saccade
181534,,1624.0,Saccade
181535,,,Saccade
181536,,,Saccade
181537,,1294.0,Saccade
181538,,,Saccade
181539,,1357.0,Unclassified
181540,,1349.0,Saccade
181541,,1304.0,Saccade
181542,,1300.0,Fixation
181543,,1307.0,Fixation
181544,,1309.0,Fixation
181545,,1317.0,Fixation
181546,,1308.0,Fixation
181547,,1307.0,Fixation
181548,,1303.0,Fixation
181549,,1309.0,Fixation
181550,,1317.0,Fixation
181551,,1319.0,Fixation
181552,,1326.0,Fixation
181553,,1326.0,Fixation
181554,,1318.0,Fixation
181555,,1324.0,Fixation
181556,,1324.0,Fixation
181557,,1314.0,Fixation
181558,,1317.0,Fixation
181559,,1320.0,Fixation
181560,,1317.0,Fixation
181561,,1296.0,Saccade
181562,,,Saccade
181563,,1194.0,Saccade
181564,,1109.0,Saccade
181565,,,Saccade
181566,,992.0,Saccade
181567,,1013.0,Saccade
181568,,,Unclassified
181569,,1027.0,Unclassified
181570,,1007.0,Unclassified
181571,,,Unclassified
181572,,,Unclassified
181573,,,Unclassified
181574,,,Unclassified
181575,,,Unclassified
181576,,,Unclassified
181577,,,Unclassified
181578,,,Unclassified
181579,,,Unclassified
181580,,,Unclassified
181581,,,Unclassified
181582,,935.0,Unclassified
181583,,851.0,Saccade
181584,,746.0,Saccade
181585,,592.0,Saccade
181586,,332.0,Saccade
181587,,,Unclassified
181588,,,Unclassified
181589,,337.0,Saccade
181590,,,Saccade
181591,,,Saccade
181592,,142.0,Saccade
181593,,,Unclassified
181594,,,Unclassified
181595,,152.0,Saccade
181596,,137.0,Saccade
181597,,,Fixation
181598,,121.0,Fixation
181599,,117.0,Fixation
181600,,,Fixation
181601,,139.0,Fixation
181602,,136.0,Fixation
181603,,,Fixation
181604,,120.0,Fixation
181605,,130.0,Fixation
181606,,,Fixation
181607,,137.0,Fixation
181608,,139.0,Fixation
181609,,,Saccade
181610,,173.0,Saccade
181611,,212.0,Saccade
181612,,,Saccade
181613,,194.0,Saccade
181614,,231.0,Saccade
181615,,,Unclassified
181616,,234.0,Saccade
181617,,240.0,Saccade
181618,,,Saccade
181619,,155.0,Unclassified
181620,,170.0,Saccade
181621,,,Saccade
181622,,278.0,Saccade
181623,,276.0,Saccade
181624,,275.0,Saccade
181625,,158.0,Saccade
181626,,156.0,Fixation
181627,,142.0,Fixation
181628,,,Fixation
181629,,140.0,Fixation
181630,,153.0,Fixation
181631,,178.0,Fixation
181632,,,Fixation
181633,,171.0,Fixation
181634,,169.0,Saccade
181635,,,Saccade
181636,,135.0,Saccade
181637,,126.0,Fixation
181638,,,Fixation
181639,,129.0,Fixation
181640,,136.0,Fixation
181641,,,Fixation
181642,,144.0,Fixation
181643,,101.0,Fixation
181644,,120.0,Fixation
181645,,101.0,Fixation
181646,,107.0,Fixation
181647,,107.0,Fixation
181648,,142.0,Fixation
181649,,130.0,Fixation
181650,,116.0,Saccade
181651,,91.0,Saccade
181652,,28.0,Saccade
181653,,22.0,Unclassified
181654,,26.0,Saccade
181655,,80.0,Saccade
181656,,80.0,Unclassified
181657,,84.0,Unclassified
181658,,70.0,Saccade
181659,,96.0,Saccade
181660,,104.0,Fixation
181661,,96.0,Fixation
181662,,90.0,Fixation
181663,,86.0,Fixation
181664,,94.0,Fixation
181665,,94.0,Fixation
181666,,112.0,Fixation
181667,,104.0,Fixation
181668,,102.0,Fixation
181669,,118.0,Saccade
181670,,38.0,Saccade
181671,,39.0,Unclassified
181672,,31.0,Saccade
181673,,116.0,Saccade
181674,,96.0,Saccade
181675,,117.0,Saccade
181676,,97.0,Fixation
181677,,116.0,Fixation
181678,,108.0,Fixation
181679,,115.0,Fixation
181680,,108.0,Fixation
181681,,112.0,Fixation
181682,,112.0,Fixation
181683,,,Fixation
181684,,104.0,Fixation
181685,,106.0,Fixation
181686,,102.0,Fixation
181687,,98.0,Fixation
181688,,120.0,Fixation
181689,,,Fixation
181690,,120.0,Saccade
181691,,465.0,Saccade
181692,,,Saccade
181693,,1095.0,Saccade
181694,,1396.0,Saccade
181695,,,Saccade
181696,,1588.0,Saccade
181697,,1708.0,Saccade
181698,,1700.0,Saccade
181699,,1696.0,Unclassified
181700,,1686.0,Unclassified
181701,,,Unclassified
181702,,,Unclassified
181703,,,Unclassified
181704,,,Unclassified
181705,,,Unclassified
181706,,,Unclassified
181707,,,Unclassified
181708,,,Unclassified
181709,,,Unclassified
181710,,,Unclassified
181711,,,Unclassified
181712,,1626.0,Unclassified
181713,,1654.0,Saccade
181714,1561.0,1701.0,Saccade
181715,1581.0,1684.0,Fixation
181716,1580.0,1696.0,Fixation
181717,1586.0,1687.0,Fixation
181718,1586.0,1694.0,Fixation
181719,1587.0,1684.0,Fixation
181720,1597.0,1690.0,Fixation
181721,1599.0,1705.0,Fixation
181722,1592.0,1703.0,Fixation
181723,1596.0,1696.0,Fixation
181724,1628.0,1710.0,Fixation
181725,1628.0,1684.0,Fixation
181726,1593.0,1690.0,Fixation
181727,1604.0,1687.0,Fixation
181728,1604.0,1690.0,Fixation
181729,1560.0,1685.0,Saccade
181730,1508.0,1644.0,Saccade
181731,1418.0,1551.0,Saccade
181732,1260.0,1362.0,Saccade
181733,1096.0,1204.0,Saccade
181734,1096.0,1144.0,Saccade
181735,1041.0,1140.0,Saccade
181736,1056.0,1134.0,Fixation
181737,1056.0,1136.0,Fixation
181738,1041.0,1136.0,Fixation
181739,1050.0,1135.0,Fixation
181740,1055.0,1167.0,Fixation
181741,1057.0,1161.0,Fixation
181742,1054.0,1140.0,Fixation
181743,1076.0,1169.0,Fixation
181744,1046.0,1176.0,Fixation
181745,1046.0,1175.0,Fixation
181746,1052.0,1173.0,Fixation
181747,1051.0,1177.0,Fixation
181748,1069.0,1189.0,Fixation
181749,1069.0,1186.0,Fixation
181750,1039.0,1192.0,Fixation
181751,1049.0,1192.0,Fixation
181752,1050.0,1186.0,Fixation
181753,1090.0,1172.0,Fixation
181754,1044.0,1168.0,Saccade
181755,1075.0,1156.0,Unclassified
181756,,,Unclassified
181757,,,Unclassified
181758,,,Unclassified
181759,,,Unclassified
181760,,,Unclassified
181761,,,Unclassified
181762,,,Unclassified
181763,,,Unclassified
181764,,,Unclassified
181765,,,Unclassified
181766,,,Unclassified
181767,,,Unclassified
181768,,,Unclassified
181769,,,Unclassified
181770,,,Unclassified
181771,,,Unclassified
181772,,,Unclassified
181773,,1675.0,Unclassified
181774,1644.0,1796.0,Saccade
181775,1640.0,1739.0,Saccade
181776,1615.0,1768.0,Saccade
181777,1627.0,1759.0,Saccade
181778,1637.0,1770.0,Saccade
181779,1636.0,1771.0,Fixation
181780,1664.0,1767.0,Fixation
181781,1636.0,1764.0,Fixation
181782,1642.0,1768.0,Fixation
181783,1630.0,1778.0,Fixation
181784,1628.0,1778.0,Fixation
181785,1630.0,1769.0,Fixation
181786,1632.0,1762.0,Fixation
181787,1630.0,1748.0,Fixation
181788,1625.0,1761.0,Fixation
181789,1620.0,1761.0,Fixation
181790,1619.0,1759.0,Fixation
181791,1621.0,1765.0,Fixation
181792,1617.0,1770.0,Fixation
181793,1617.0,1767.0,Fixation
181794,1624.0,1775.0,Fixation
181795,1627.0,1768.0,Fixation
181796,1625.0,1768.0,Fixation
181797,1624.0,1765.0,Fixation
181798,1619.0,1780.0,Fixation
181799,1551.0,1806.0,Saccade
181800,1434.0,1640.0,Saccade
181801,1217.0,1406.0,Saccade
181802,963.0,1171.0,Saccade
181803,788.0,918.0,Saccade
181804,587.0,532.0,Saccade
181805,501.0,533.0,Saccade
181806,318.0,230.0,Saccade
181807,153.0,195.0,Saccade
181808,153.0,256.0,Unclassified
181809,150.0,256.0,Saccade
181810,,214.0,Saccade
181811,150.0,201.0,Saccade
181812,324.0,233.0,Saccade
181813,,252.0,Saccade
181814,408.0,256.0,Saccade
181815,420.0,,Saccade
181816,,282.0,Saccade
181817,451.0,303.0,Unclassified
181818,446.0,,Saccade
181819,,306.0,Saccade
181820,398.0,309.0,Fixation
181821,393.0,,Fixation
181822,,299.0,Fixation
181823,355.0,314.0,Fixation
181824,361.0,,Fixation
181825,,320.0,Fixation
181826,294.0,298.0,Fixation
181827,292.0,,Fixation
181828,,287.0,Fixation
181829,379.0,342.0,Fixation
181830,391.0,,Fixation
181831,,329.0,Fixation
181832,364.0,325.0,Saccade
181833,350.0,,Saccade
181834,,340.0,Unclassified
181835,,351.0,Saccade
181836,342.0,,Saccade
181837,,357.0,Saccade
181838,284.0,307.0,Saccade
181839,270.0,,Saccade
181840,,295.0,Saccade
181841,323.0,295.0,Saccade
181842,548.0,423.0,Saccade
181843,597.0,528.0,Saccade
181844,682.0,874.0,Saccade
181845,923.0,1139.0,Saccade
181846,1154.0,1330.0,Saccade
181847,1436.0,1526.0,Saccade
181848,1426.0,1609.0,Saccade
181849,1447.0,1626.0,Saccade
181850,1430.0,1616.0,Saccade
181851,1408.0,1599.0,Saccade
181852,1414.0,1578.0,Saccade
181853,1410.0,1531.0,Saccade
181854,1417.0,1530.0,Fixation
181855,1408.0,1540.0,Fixation
181856,1407.0,1535.0,Fixation
181857,1401.0,1530.0,Fixation
181858,1403.0,1525.0,Fixation
181859,1400.0,1521.0,Fixation
181860,1404.0,1525.0,Fixation
181861,1411.0,1529.0,Fixation
181862,1420.0,1527.0,Fixation
181863,1451.0,1522.0,Fixation
181864,1399.0,1508.0,Fixation
181865,1399.0,1528.0,Fixation
181866,1410.0,1528.0,Fixation
181867,1434.0,1534.0,Fixation
181868,1407.0,1544.0,Fixation
181869,1404.0,1545.0,Fixation
181870,1399.0,1545.0,Fixation
181871,1408.0,1553.0,Fixation
181872,1417.0,1536.0,Fixation
181873,1404.0,1518.0,Fixation
181874,1406.0,1505.0,Fixation
181875,1411.0,1536.0,Fixation
181876,1398.0,1540.0,Fixation
181877,1398.0,1544.0,Fixation
181878,1390.0,1533.0,Fixation
181879,1431.0,1538.0,Saccade
181880,1490.0,1603.0,Saccade
181881,1663.0,1727.0,Saccade
181882,1849.0,1905.0,Saccade
181883,2045.0,2054.0,Saccade
181884,2189.0,2174.0,Saccade
181885,2245.0,2195.0,Saccade
181886,2230.0,2213.0,Unclassified
181887,2204.0,2197.0,Saccade
181888,2178.0,2195.0,Saccade
181889,2200.0,2203.0,Fixation
181890,2200.0,2207.0,Fixation
181891,2179.0,2206.0,Fixation
181892,2169.0,2194.0,Fixation
181893,2170.0,2188.0,Fixation
181894,2175.0,2186.0,Fixation
181895,2204.0,2183.0,Fixation
181896,2204.0,2185.0,Fixation
181897,2200.0,2180.0,Fixation
181898,2181.0,2189.0,Fixation
181899,2173.0,2223.0,Fixation
181900,2198.0,2193.0,Fixation
181901,2196.0,2189.0,Fixation
181902,2196.0,2193.0,Fixation
181903,2200.0,2194.0,Fixation
181904,2170.0,2208.0,Fixation
181905,2167.0,2210.0,Fixation
181906,2170.0,2210.0,Fixation
181907,2166.0,2182.0,Fixation
181908,2163.0,2176.0,Fixation
181909,2153.0,2200.0,Fixation
181910,2164.0,2192.0,Fixation
181911,2165.0,2199.0,Fixation
181912,2164.0,2204.0,Fixation
181913,2160.0,2202.0,Fixation
181914,2146.0,2185.0,Fixation
181915,2129.0,2194.0,Fixation
181916,2111.0,2178.0,Saccade
181917,2105.0,2154.0,Fixation
181918,2097.0,2145.0,Fixation
181919,2101.0,2155.0,Fixation
181920,2104.0,2156.0,Fixation
181921,2065.0,2155.0,Fixation
181922,2043.0,2160.0,Fixation
181923,2042.0,2153.0,Fixation
181924,2087.0,2167.0,Fixation
181925,2115.0,2166.0,Fixation
181926,2115.0,2174.0,Fixation
181927,2076.0,2169.0,Fixation
181928,2076.0,2168.0,Fixation
181929,2070.0,2190.0,Fixation
181930,2123.0,2186.0,Fixation
181931,2085.0,2188.0,Fixation
181932,2085.0,2186.0,Fixation
181933,2055.0,2164.0,Fixation
